PULocationID,min,max,median,Q2,Q4
233,0.004061371841155235,99.91836734693877,9.759036144578314,6.8664850136239775,0.004061371841155235
161,0.00340393343419062,99.81818181818181,8.633484162895929,6.396158463385354,0.00340393343419062
193,0.008033920999776836,96.63157894736841,12.607003891050583,9.99402985074627,0.008033920999776836
261,0.015316976315416253,99.47368421052632,11.85065339141257,8.82901554404145,0.015316976315416253
19,0.021176470588235297,88.36363636363636,19.089983022071305,13.2742671009772,0.021176470588235297
114,0.004407983347618465,99.7590361445783,9.896907216494846,7.737973387922211,0.004407983347618465
1,0.006136014999147775,99.57446808510637,18.645418326693225,8.129032258064518,0.006136014999147775
115,0.04556962025316456,99.0,19.51293103448276,14.268292682926829,0.04556962025316456
10,0.009881965413121054,99.0,19.518404907975462,14.648752399232247,0.009881965413121054
104,25.99117387466902,38.66760762173606,25.99117387466902,25.99117387466902,25.99117387466902
91,0.006891271056661563,97.41176470588236,11.182053494391718,9.14232558139535,0.006891271056661563
45,0.011714936544093718,99.57446808510637,9.986301369863016,7.578947368421053,0.011714936544093718
135,0.015000000000000001,92.25,15.446584938704028,11.071428571428571,0.015000000000000001
59,0.020089285714285716,83.36842105263158,14.171830985915493,9.052376333656643,0.020089285714285716
15,0.01818181818181818,63.7774524158126,18.52941176470588,12.318664643399089,0.01818181818181818
165,0.0035314891112419072,98.18181818181819,10.548148148148147,8.358686949559647,0.0035314891112419072
180,0.015037593984962405,98.18181818181817,15.716270566727605,11.41634241245136,0.015037593984962405
42,0.011741682974559686,99.90896159317214,11.076923076923078,8.917431192660551,0.011741682974559686
30,5.538461538461539,48.31662269129287,22.98201720093823,16.618296529968454,5.538461538461539
23,0.019088016967126194,96.0,29.14493632504548,21.563335455124125,0.019088016967126194
121,0.007802340702210663,92.57142857142857,14.318758815232721,10.453387671930718,0.007802340702210663
109,3.498920086393089,82.28571428571429,20.08560885608856,15.292636878539962,3.498920086393089
93,0.021238938053097345,99.36,23.07585408222351,17.58957654723127,0.021238938053097345
147,0.01347305389221557,91.63636363636364,13.302052785923753,9.261410788381744,0.01347305389221557
240,0.07430340557275542,99.0,18.253204126289464,12.441717791411042,0.07430340557275542
263,0.004528301886792453,99.6923076923077,11.023255813953488,8.423645320197044,0.004528301886792453
47,0.006778384485031068,99.0,12.265927977839336,8.87027027027027,0.006778384485031068
26,0.02164762477450391,90.0,9.471698113207546,7.346938775510203,0.02164762477450391
54,0.0861244019138756,90.0,13.131147540983605,9.892682926829268,0.0861244019138756
241,0.016705336426914155,96.0,13.621621621621621,9.855907780979827,0.016705336426914155
229,0.004995143610378799,99.10112359550563,10.19277108433735,7.336853220696938,0.004995143610378799
190,0.05049088359046283,82.28571428571429,11.352697095435685,9.35469900389779,0.05049088359046283
136,0.012129380053908356,99.0,13.570680628272253,9.804145818441743,0.012129380053908356
39,0.00368022899202617,99.84303797468354,11.909774436090226,9.567703952901597,0.00368022899202617
201,0.14545454545454545,67.85217391304347,21.020194465220644,16.10262751159196,0.14545454545454545
145,0.005037783375314861,99.44497607655502,12.84046692607004,10.285714285714285,0.005037783375314861
24,0.005104934770277935,94.73684210526315,11.028901734104048,9.124072110286322,0.005104934770277935
68,0.004182156133828997,99.39331619537275,9.569937369519833,7.137026239067056,0.004182156133828997
9,0.020484807101399796,90.0,16.823863636363637,12.705882352941176,0.020484807101399796
43,0.003505014117417973,99.57446808510637,9.696969696969697,7.427368421052631,0.003505014117417973
31,0.06017551190973673,99.6923076923077,16.0,11.27348643006263,0.06017551190973673
157,0.0069431051108968175,99.87096774193549,15.314285714285717,11.093023255813952,0.0069431051108968175
227,0.017142857142857144,98.18181818181817,11.746478873239436,8.799999999999999,0.017142857142857144
88,0.003422378553094401,99.0,13.803680981595091,9.962037962037963,0.003422378553094401
142,0.004773902665428988,99.73205741626795,9.936117936117936,7.706422018348623,0.004773902665428988
218,0.011805213969503198,99.0,16.52183466080747,12.026373626373626,0.011805213969503198
44,0.09022556390977443,65.69072164948454,36.759339263024145,31.770174306003874,0.09022556390977443
123,0.016566958122411414,96.0,10.560828300258844,8.377059986816084,0.016566958122411414
206,0.15584415584415587,99.0,19.22952411783749,15.111236909142372,0.15584415584415587
101,0.042007001166861145,90.0,23.319838056680165,17.82730627306273,0.042007001166861145
83,0.014646053702196907,96.92307692307692,11.788413098236775,9.209302325581396,0.014646053702196907
8,0.04845222072678331,79.2,16.052151238591918,11.717797969000534,0.04845222072678331
13,0.0034246575342465756,99.0,12.785046728971961,9.607038123167156,0.0034246575342465756
14,0.006626173384870237,99.86301369863014,14.767485822306238,10.56234718826406,0.006626173384870237
49,0.013167520117044623,98.52631578947368,10.885188431200703,8.783733826247689,0.013167520117044623
80,0.0076263107721639654,99.0,13.244147157190637,10.56,0.0076263107721639654
199,2.8946135831381734,35.91171060698958,12.262773722627736,8.578125,2.8946135831381734
113,0.007237635705669482,99.69230769230771,8.925619834710742,7.020214030915577,0.007237635705669482
155,0.024439918533604887,96.0,11.940298507462686,9.646153846153846,0.024439918533604887
196,0.018108651911468814,99.0,12.46043165467626,9.424083769633508,0.018108651911468814
4,0.017155110793423876,99.0,10.459459459459458,8.186640471512769,0.017155110793423876
125,0.005153901216893343,99.4327990135635,10.41732283464567,8.07513812154696,0.005153901216893343
159,0.004400977995110025,99.2,10.990291262135923,8.332075471698113,0.004400977995110025
20,0.013824884792626727,99.0,12.749999999999998,9.25077399380805,0.013824884792626727
99,0.3517915309446254,62.15916955017301,31.964044943820227,23.597717546362343,0.3517915309446254
259,0.009015777610818933,91.39318885448917,17.55938349954669,12.209191759112521,0.009015777610818933
183,0.03746097814776275,90.0,16.216216216216218,11.70124481327801,0.03746097814776275
16,0.022641509433962266,96.0,18.092307692307696,12.897735072065888,0.022641509433962266
53,0.014882182720132286,97.62711864406779,20.057142857142857,14.693467336683417,0.014882182720132286
148,0.0044004400440044,99.31034482758622,11.181008902077153,8.602291325695582,0.0044004400440044
